group,id,course,semester,grade
15,424,Radiation Ecology and Environmental Science,1,13
15,424,Radiation Ecology and Environmental Science,1,12
15,424,Radiation Ecology and Environmental Science,1,10
15,424,Radiation Ecology and Environmental Science,1,10
15,424,Radiation Ecology and Environmental Science,1,11
15,424,Radiation Ecology and Environmental Science,1,11
15,424,Radiation Ecology and Environmental Science,1,12
15,424,Radiation Ecology and Environmental Science,1,12
15,424,Renewable Energy and Sustainable Living,1,11
15,424,Renewable Energy and Sustainable Living,1,7.75
15,424,Renewable Energy and Sustainable Living,1,16.75
15,424,Renewable Energy and Sustainable Living,1,18.75
15,424,Renewable Energy and Sustainable Living,1,13
15,424,Renewable Energy and Sustainable Living,1,17
15,424,Renewable Energy and Sustainable Living,1,14.5
15,424,Scavenging and Resource Management,2,14.5
15,424,Scavenging and Resource Management,2,17
15,424,Scavenging and Resource Management,2,12.5
15,424,Survival Skills and Wilderness Medicine,1,8
15,424,Survival Skills and Wilderness Medicine,1,12
15,424,Survival Skills and Wilderness Medicine,1,12
15,424,Survival Skills and Wilderness Medicine,1,11
15,424,Survival Skills and Wilderness Medicine,1,7
15,442,Art and Expression in a Post-Apocalyptic World,1,4
15,442,Art and Expression in a Post-Apocalyptic World,1,11
15,442,Art and Expression in a Post-Apocalyptic World,1,10.5
15,442,Combat Tactics and Self-Defense,2,16
15,442,Combat Tactics and Self-Defense,2,13.2
15,442,Combat Tactics and Self-Defense,2,12.8
15,442,Combat Tactics and Self-Defense,2,4.7
15,442,Combat Tactics and Self-Defense,2,9.6
15,442,Combat Tactics and Self-Defense,2,16.1
15,442,Combat Tactics and Self-Defense,2,12
15,442,Combat Tactics and Self-Defense,2,14.2
15,442,Combat Tactics and Self-Defense,2,9.8
15,442,Combat Tactics and Self-Defense,2,17.9
15,442,Community Building and Social Organization,2,7.5
15,442,Community Building and Social Organization,2,14
15,442,Community Building and Social Organization,2,10.75
15,442,Community Building and Social Organization,2,12
15,442,Community Building and Social Organization,2,13
15,442,Community Building and Social Organization,2,14
15,442,Community Building and Social Organization,2,8.25
15,442,Mechanical Engineering and Vehicle Repair,1,16
15,442,Mechanical Engineering and Vehicle Repair,1,15
15,442,Mechanical Engineering and Vehicle Repair,1,9
15,442,Mechanical Engineering and Vehicle Repair,1,13
15,442,Mechanical Engineering and Vehicle Repair,1,19
15,442,Mechanical Engineering and Vehicle Repair,1,10
15,442,Mechanical Engineering and Vehicle Repair,1,10
15,442,Mechanical Engineering and Vehicle Repair,1,14
15,442,Moral Philosophy and Ethical Decision-Making,2,11.5
15,442,Moral Philosophy and Ethical Decision-Making,2,11
15,442,Moral Philosophy and Ethical Decision-Making,2,12.5
15,442,Moral Philosophy and Ethical Decision-Making,2,11
15,442,Post-Apocalyptic History and Archaeology,2,9.5
15,442,Post-Apocalyptic History and Archaeology,2,10.75
15,442,Post-Apocalyptic History and Archaeology,2,9
15,442,Post-Apocalyptic History and Archaeology,2,6.75
15,442,Radiation Ecology and Environmental Science,1,13
15,442,Radiation Ecology and Environmental Science,1,10
15,442,Radiation Ecology and Environmental Science,1,11
15,442,Radiation Ecology and Environmental Science,1,13
15,442,Radiation Ecology and Environmental Science,1,12
15,442,Radiation Ecology and Environmental Science,1,11
15,442,Radiation Ecology and Environmental Science,1,12
15,442,Radiation Ecology and Environmental Science,1,12
15,442,Radiation Ecology and Environmental Science,1,7
15,442,Renewable Energy and Sustainable Living,1,16
15,442,Renewable Energy and Sustainable Living,1,7.25
15,442,Renewable Energy and Sustainable Living,1,16
15,442,Renewable Energy and Sustainable Living,1,13.25
15,442,Renewable Energy and Sustainable Living,1,10
15,442,Renewable Energy and Sustainable Living,1,13.75
15,442,Renewable Energy and Sustainable Living,1,12.75
15,442,Scavenging and Resource Management,2,11
15,442,Scavenging and Resource Management,2,5.5
15,442,Scavenging and Resource Management,2,13
15,442,Survival Skills and Wilderness Medicine,1,10
15,442,Survival Skills and Wilderness Medicine,1,9
15,442,Survival Skills and Wilderness Medicine,1,8
15,442,Survival Skills and Wilderness Medicine,1,8
15,442,Survival Skills and Wilderness Medicine,1,11
15,464,Art and Expression in a Post-Apocalyptic World,1,11
15,464,Art and Expression in a Post-Apocalyptic World,1,12
15,464,Art and Expression in a Post-Apocalyptic World,1,16.5
15,464,Combat Tactics and Self-Defense,2,10.3
15,464,Combat Tactics and Self-Defense,2,12.9
15,464,Combat Tactics and Self-Defense,2,5.5
15,464,Combat Tactics and Self-Defense,2,9.1
15,464,Combat Tactics and Self-Defense,2,11.6
15,464,Combat Tactics and Self-Defense,2,11.1
15,464,Combat Tactics and Self-Defense,2,13.9
15,464,Combat Tactics and Self-Defense,2,12.2
15,464,Combat Tactics and Self-Defense,2,13.2
15,464,Combat Tactics and Self-Defense,2,6.4
15,464,Community Building and Social Organization,2,6.5
15,464,Community Building and Social Organization,2,5.25
15,464,Community Building and Social Organization,2,10
15,464,Community Building and Social Organization,2,10.75
15,464,Community Building and Social Organization,2,14
15,464,Community Building and Social Organization,2,7.75
15,464,Community Building and Social Organization,2,8.5
15,464,Mechanical Engineering and Vehicle Repair,1,17
15,464,Mechanical Engineering and Vehicle Repair,1,14
15,464,Mechanical Engineering and Vehicle Repair,1,11
15,464,Mechanical Engineering and Vehicle Repair,1,9
15,464,Mechanical Engineering and Vehicle Repair,1,9
15,464,Mechanical Engineering and Vehicle Repair,1,9
15,464,Mechanical Engineering and Vehicle Repair,1,14
15,464,Moral Philosophy and Ethical Decision-Making,2,10.5
15,464,Moral Philosophy and Ethical Decision-Making,2,11.5
15,464,Moral Philosophy and Ethical Decision-Making,2,9.5
15,464,Moral Philosophy and Ethical Decision-Making,2,12.5
15,464,Post-Apocalyptic History and Archaeology,2,11.25
15,464,Post-Apocalyptic History and Archaeology,2,6.75
15,464,Post-Apocalyptic History and Archaeology,2,7.75
15,464,Post-Apocalyptic History and Archaeology,2,8
15,464,Radiation Ecology and Environmental Science,1,9
15,464,Radiation Ecology and Environmental Science,1,11
15,464,Radiation Ecology and Environmental Science,1,9
15,464,Radiation Ecology and Environmental Science,1,11
15,464,Radiation Ecology and Environmental Science,1,11
15,464,Radiation Ecology and Environmental Science,1,11
15,464,Radiation Ecology and Environmental Science,1,10
15,464,Radiation Ecology and Environmental Science,1,13
15,464,Radiation Ecology and Environmental Science,1,13
15,464,Renewable Energy and Sustainable Living,1,11.5
15,464,Renewable Energy and Sustainable Living,1,17.25
15,464,Renewable Energy and Sustainable Living,1,14.5
15,464,Renewable Energy and Sustainable Living,1,6.5
15,464,Renewable Energy and Sustainable Living,1,15.25
15,464,Renewable Energy and Sustainable Living,1,14
15,464,Renewable Energy and Sustainable Living,1,20
15,464,Scavenging and Resource Management,2,16
15,464,Scavenging and Resource Management,2,14.5
15,464,Scavenging and Resource Management,2,15
15,464,Survival Skills and Wilderness Medicine,1,5
15,464,Survival Skills and Wilderness Medicine,1,12
15,464,Survival Skills and Wilderness Medicine,1,5
15,464,Survival Skills and Wilderness Medicine,1,7
15,464,Survival Skills and Wilderness Medicine,1,8
15,476,Art and Expression in a Post-Apocalyptic World,1,11
15,476,Art and Expression in a Post-Apocalyptic World,1,11.5
15,476,Art and Expression in a Post-Apocalyptic World,1,14
15,476,Combat Tactics and Self-Defense,2,11.3
15,476,Combat Tactics and Self-Defense,2,12.3
15,476,Combat Tactics and Self-Defense,2,12.6
15,476,Combat Tactics and Self-Defense,2,12.3
15,476,Combat Tactics and Self-Defense,2,15
15,476,Combat Tactics and Self-Defense,2,11.6
15,476,Combat Tactics and Self-Defense,2,10.9
15,476,Combat Tactics and Self-Defense,2,17
15,476,Combat Tactics and Self-Defense,2,7.9
15,476,Combat Tactics and Self-Defense,2,12.7
15,476,Community Building and Social Organization,2,12
15,476,Community Building and Social Organization,2,6.5
15,476,Community Building and Social Organization,2,8.25
15,476,Community Building and Social Organization,2,13
15,476,Community Building and Social Organization,2,8.5
15,476,Community Building and Social Organization,2,4.75
15,476,Community Building and Social Organization,2,11
15,476,Mechanical Engineering and Vehicle Repair,1,9
15,476,Mechanical Engineering and Vehicle Repair,1,9
15,476,Mechanical Engineering and Vehicle Repair,1,15
15,476,Mechanical Engineering and Vehicle Repair,1,14
15,476,Mechanical Engineering and Vehicle Repair,1,9
15,476,Mechanical Engineering and Vehicle Repair,1,14
15,476,Mechanical Engineering and Vehicle Repair,1,9
15,476,Moral Philosophy and Ethical Decision-Making,2,12
15,476,Moral Philosophy and Ethical Decision-Making,2,11.5
15,476,Moral Philosophy and Ethical Decision-Making,2,10
15,476,Moral Philosophy and Ethical Decision-Making,2,11.5
15,476,Post-Apocalyptic History and Archaeology,2,8.25
15,476,Post-Apocalyptic History and Archaeology,2,11.25
15,476,Post-Apocalyptic History and Archaeology,2,3.75
15,476,Radiation Ecology and Environmental Science,1,13
15,476,Radiation Ecology and Environmental Science,1,12
15,476,Radiation Ecology and Environmental Science,1,8
15,476,Radiation Ecology and Environmental Science,1,10
15,476,Radiation Ecology and Environmental Science,1,12
15,476,Radiation Ecology and Environmental Science,1,11
15,476,Radiation Ecology and Environmental Science,1,11
15,476,Radiation Ecology and Environmental Science,1,12
15,476,Radiation Ecology and Environmental Science,1,10
15,476,Renewable Energy and Sustainable Living,1,20
15,476,Renewable Energy and Sustainable Living,1,10.75
15,476,Renewable Energy and Sustainable Living,1,14
15,476,Renewable Energy and Sustainable Living,1,9.5
15,476,Renewable Energy and Sustainable Living,1,16
15,476,Renewable Energy and Sustainable Living,1,14.5
15,476,Renewable Energy and Sustainable Living,1,9
15,476,Scavenging and Resource Management,2,13.5
15,476,Scavenging and Resource Management,2,14.5
15,476,Scavenging and Resource Management,2,16
15,476,Survival Skills and Wilderness Medicine,1,9
15,476,Survival Skills and Wilderness Medicine,1,10
15,476,Survival Skills and Wilderness Medicine,1,9
15,476,Survival Skills and Wilderness Medicine,1,10
15,476,Survival Skills and Wilderness Medicine,1,6
15,483,Art and Expression in a Post-Apocalyptic World,1,15.5
15,483,Art and Expression in a Post-Apocalyptic World,1,11
15,483,Combat Tactics and Self-Defense,2,16
15,483,Combat Tactics and Self-Defense,2,15.7
15,483,Combat Tactics and Self-Defense,2,12.5
15,483,Combat Tactics and Self-Defense,2,12.5
15,483,Combat Tactics and Self-Defense,2,17.1
15,483,Combat Tactics and Self-Defense,2,2.9
15,483,Combat Tactics and Self-Defense,2,11.4
15,483,Combat Tactics and Self-Defense,2,11.7
15,483,Combat Tactics and Self-Defense,2,12.1
15,483,Combat Tactics and Self-Defense,2,11.5
15,483,Community Building and Social Organization,2,6.5
15,483,Community Building and Social Organization,2,13.75
15,483,Community Building and Social Organization,2,10
15,483,Community Building and Social Organization,2,6.25
15,483,Community Building and Social Organization,2,9.25
15,483,Community Building and Social Organization,2,5.5
15,483,Community Building and Social Organization,2,5.75
15,483,Mechanical Engineering and Vehicle Repair,1,14
15,483,Mechanical Engineering and Vehicle Repair,1,15
15,483,Mechanical Engineering and Vehicle Repair,1,18
15,483,Mechanical Engineering and Vehicle Repair,1,15
15,483,Mechanical Engineering and Vehicle Repair,1,15
15,483,Mechanical Engineering and Vehicle Repair,1,10
15,483,Mechanical Engineering and Vehicle Repair,1,14
15,483,Mechanical Engineering and Vehicle Repair,1,13
15,483,Moral Philosophy and Ethical Decision-Making,2,7.5
15,483,Moral Philosophy and Ethical Decision-Making,2,10.5
15,483,Moral Philosophy and Ethical Decision-Making,2,10.5
15,483,Moral Philosophy and Ethical Decision-Making,2,9
15,483,Post-Apocalyptic History and Archaeology,2,8.25
15,483,Post-Apocalyptic History and Archaeology,2,8
15,483,Post-Apocalyptic History and Archaeology,2,13.5
15,483,Post-Apocalyptic History and Archaeology,2,6
15,483,Radiation Ecology and Environmental Science,1,10
15,483,Radiation Ecology and Environmental Science,1,11
15,483,Radiation Ecology and Environmental Science,1,12
15,483,Radiation Ecology and Environmental Science,1,12
15,483,Radiation Ecology and Environmental Science,1,12
15,483,Radiation Ecology and Environmental Science,1,13
15,483,Radiation Ecology and Environmental Science,1,10
15,483,Radiation Ecology and Environmental Science,1,11
15,483,Radiation Ecology and Environmental Science,1,13
15,483,Renewable Energy and Sustainable Living,1,6.5
15,483,Renewable Energy and Sustainable Living,1,10.75
15,483,Renewable Energy and Sustainable Living,1,8
15,483,Renewable Energy and Sustainable Living,1,14.5
15,483,Renewable Energy and Sustainable Living,1,15
15,483,Renewable Energy and Sustainable Living,1,16
15,483,Renewable Energy and Sustainable Living,1,10.25
15,483,Scavenging and Resource Management,2,13
15,483,Scavenging and Resource Management,2,14
15,483,Scavenging and Resource Management,2,7
15,483,Survival Skills and Wilderness Medicine,1,8
15,483,Survival Skills and Wilderness Medicine,1,11
15,483,Survival Skills and Wilderness Medicine,1,10
15,483,Survival Skills and Wilderness Medicine,1,5
15,483,Survival Skills and Wilderness Medicine,1,9
15,496,Art and Expression in a Post-Apocalyptic World,1,8
15,496,Art and Expression in a Post-Apocalyptic World,1,12
15,496,Art and Expression in a Post-Apocalyptic World,1,9.5
15,496,Combat Tactics and Self-Defense,2,9.3
15,496,Combat Tactics and Self-Defense,2,5.6
15,496,Combat Tactics and Self-Defense,2,16.9
15,496,Combat Tactics and Self-Defense,2,12.7
15,496,Combat Tactics and Self-Defense,2,12.5
15,496,Combat Tactics and Self-Defense,2,13.2
15,496,Combat Tactics and Self-Defense,2,10.8
15,496,Combat Tactics and Self-Defense,2,12.7
15,496,Combat Tactics and Self-Defense,2,13.8
15,496,Combat Tactics and Self-Defense,2,16.1
15,496,Community Building and Social Organization,2,11.5
15,496,Community Building and Social Organization,2,10
15,496,Community Building and Social Organization,2,12
15,496,Community Building and Social Organization,2,4.75
15,496,Community Building and Social Organization,2,10
15,496,Community Building and Social Organization,2,11
15,496,Community Building and Social Organization,2,8.75
15,496,Mechanical Engineering and Vehicle Repair,1,7
15,496,Mechanical Engineering and Vehicle Repair,1,16
15,496,Mechanical Engineering and Vehicle Repair,1,18
15,496,Mechanical Engineering and Vehicle Repair,1,19
15,496,Mechanical Engineering and Vehicle Repair,1,13
15,496,Mechanical Engineering and Vehicle Repair,1,12
15,496,Mechanical Engineering and Vehicle Repair,1,14
15,496,Moral Philosophy and Ethical Decision-Making,2,9
15,496,Moral Philosophy and Ethical Decision-Making,2,11.5
15,496,Moral Philosophy and Ethical Decision-Making,2,10
15,496,Moral Philosophy and Ethical Decision-Making,2,11
15,496,Post-Apocalyptic History and Archaeology,2,9.5
15,496,Post-Apocalyptic History and Archaeology,2,8.75
15,496,Post-Apocalyptic History and Archaeology,2,13
15,496,Post-Apocalyptic History and Archaeology,2,7
15,496,Radiation Ecology and Environmental Science,1,11
15,496,Radiation Ecology and Environmental Science,1,11
15,496,Radiation Ecology and Environmental Science,1,13
15,496,Radiation Ecology and Environmental Science,1,13
15,496,Radiation Ecology and Environmental Science,1,11
15,496,Radiation Ecology and Environmental Science,1,10
15,496,Radiation Ecology and Environmental Science,1,11
15,496,Radiation Ecology and Environmental Science,1,11
15,496,Renewable Energy and Sustainable Living,1,7.75
15,496,Renewable Energy and Sustainable Living,1,12.75
15,496,Renewable Energy and Sustainable Living,1,11.75
15,496,Renewable Energy and Sustainable Living,1,10.75
15,496,Renewable Energy and Sustainable Living,1,10
15,496,Renewable Energy and Sustainable Living,1,10
15,496,Scavenging and Resource Management,2,10
15,496,Scavenging and Resource Management,2,11.5
15,496,Scavenging and Resource Management,2,15
15,496,Survival Skills and Wilderness Medicine,1,9
15,496,Survival Skills and Wilderness Medicine,1,10
15,496,Survival Skills and Wilderness Medicine,1,11
15,496,Survival Skills and Wilderness Medicine,1,7
15,496,Survival Skills and Wilderness Medicine,1,11
15,506,Art and Expression in a Post-Apocalyptic World,1,13
15,506,Art and Expression in a Post-Apocalyptic World,1,14.5
15,506,Art and Expression in a Post-Apocalyptic World,1,12
15,506,Combat Tactics and Self-Defense,2,12.5
15,506,Combat Tactics and Self-Defense,2,8.9
15,506,Combat Tactics and Self-Defense,2,11.4
15,506,Combat Tactics and Self-Defense,2,12
15,506,Combat Tactics and Self-Defense,2,16.8
15,506,Combat Tactics and Self-Defense,2,15
15,506,Combat Tactics and Self-Defense,2,10.1
15,506,Combat Tactics and Self-Defense,2,9.1
15,506,Combat Tactics and Self-Defense,2,14.9
15,506,Combat Tactics and Self-Defense,2,13.8
15,506,Community Building and Social Organization,2,10.75
15,506,Community Building and Social Organization,2,6.75
15,506,Community Building and Social Organization,2,5.25
15,506,Community Building and Social Organization,2,3.25
15,506,Community Building and Social Organization,2,10.75
15,506,Community Building and Social Organization,2,12
15,506,Community Building and Social Organization,2,10.75
15,506,Mechanical Engineering and Vehicle Repair,1,17
15,506,Mechanical Engineering and Vehicle Repair,1,10
15,506,Mechanical Engineering and Vehicle Repair,1,15
15,506,Mechanical Engineering and Vehicle Repair,1,10
15,506,Mechanical Engineering and Vehicle Repair,1,8
15,506,Mechanical Engineering and Vehicle Repair,1,14
15,506,Mechanical Engineering and Vehicle Repair,1,14
15,506,Mechanical Engineering and Vehicle Repair,1,9
15,506,Moral Philosophy and Ethical Decision-Making,2,13
15,506,Moral Philosophy and Ethical Decision-Making,2,11
15,506,Moral Philosophy and Ethical Decision-Making,2,13.5
15,506,Moral Philosophy and Ethical Decision-Making,2,11
15,506,Post-Apocalyptic History and Archaeology,2,8.25
15,506,Post-Apocalyptic History and Archaeology,2,12.75
15,506,Post-Apocalyptic History and Archaeology,2,7
15,506,Post-Apocalyptic History and Archaeology,2,10.25
15,506,Radiation Ecology and Environmental Science,1,12
15,506,Radiation Ecology and Environmental Science,1,12
15,506,Radiation Ecology and Environmental Science,1,11
15,506,Radiation Ecology and Environmental Science,1,11
15,506,Radiation Ecology and Environmental Science,1,10
15,506,Radiation Ecology and Environmental Science,1,12
15,506,Radiation Ecology and Environmental Science,1,8
15,506,Radiation Ecology and Environmental Science,1,12
15,506,Radiation Ecology and Environmental Science,1,14
15,506,Renewable Energy and Sustainable Living,1,16.5
15,506,Renewable Energy and Sustainable Living,1,10
15,506,Renewable Energy and Sustainable Living,1,11.5
15,506,Renewable Energy and Sustainable Living,1,16.5
15,506,Renewable Energy and Sustainable Living,1,15.75
15,506,Renewable Energy and Sustainable Living,1,15
15,506,Scavenging and Resource Management,2,7.5
15,506,Scavenging and Resource Management,2,15
15,506,Scavenging and Resource Management,2,19.5
15,506,Survival Skills and Wilderness Medicine,1,9
15,506,Survival Skills and Wilderness Medicine,1,9
15,506,Survival Skills and Wilderness Medicine,1,11
15,506,Survival Skills and Wilderness Medicine,1,12
15,509,Art and Expression in a Post-Apocalyptic World,1,11.5
15,509,Art and Expression in a Post-Apocalyptic World,1,14
15,509,Art and Expression in a Post-Apocalyptic World,1,11.5
15,509,Combat Tactics and Self-Defense,2,13.2
15,509,Combat Tactics and Self-Defense,2,11.9
15,509,Combat Tactics and Self-Defense,2,11.4
15,509,Combat Tactics and Self-Defense,2,13.1
15,509,Combat Tactics and Self-Defense,2,10.1
15,509,Combat Tactics and Self-Defense,2,14.5
15,509,Combat Tactics and Self-Defense,2,9.1
15,509,Combat Tactics and Self-Defense,2,13.7
15,509,Combat Tactics and Self-Defense,2,12.8
15,509,Combat Tactics and Self-Defense,2,12.6
15,509,Community Building and Social Organization,2,15.5
15,509,Community Building and Social Organization,2,7.25
15,509,Community Building and Social Organization,2,9.5
15,509,Community Building and Social Organization,2,11.5
15,509,Community Building and Social Organization,2,8
15,509,Community Building and Social Organization,2,8.25
15,509,Mechanical Engineering and Vehicle Repair,1,13
15,509,Mechanical Engineering and Vehicle Repair,1,17
15,509,Mechanical Engineering and Vehicle Repair,1,10
15,509,Mechanical Engineering and Vehicle Repair,1,11
15,509,Mechanical Engineering and Vehicle Repair,1,13
15,509,Mechanical Engineering and Vehicle Repair,1,10
15,509,Mechanical Engineering and Vehicle Repair,1,11
15,509,Mechanical Engineering and Vehicle Repair,1,14
15,509,Moral Philosophy and Ethical Decision-Making,2,9
15,509,Moral Philosophy and Ethical Decision-Making,2,11.5
15,509,Moral Philosophy and Ethical Decision-Making,2,8.5
15,509,Post-Apocalyptic History and Archaeology,2,10.5
15,509,Post-Apocalyptic History and Archaeology,2,13.25
15,509,Post-Apocalyptic History and Archaeology,2,1.25
15,509,Post-Apocalyptic History and Archaeology,2,11.25
15,509,Radiation Ecology and Environmental Science,1,11
15,509,Radiation Ecology and Environmental Science,1,11
15,509,Radiation Ecology and Environmental Science,1,11
15,509,Radiation Ecology and Environmental Science,1,11
15,509,Radiation Ecology and Environmental Science,1,11
15,509,Radiation Ecology and Environmental Science,1,11
15,509,Radiation Ecology and Environmental Science,1,11
15,509,Radiation Ecology and Environmental Science,1,11
15,509,Radiation Ecology and Environmental Science,1,10
15,509,Renewable Energy and Sustainable Living,1,6.75
15,509,Renewable Energy and Sustainable Living,1,11
15,509,Renewable Energy and Sustainable Living,1,12.75
15,509,Renewable Energy and Sustainable Living,1,11
15,509,Renewable Energy and Sustainable Living,1,16.75
15,509,Renewable Energy and Sustainable Living,1,11.75
15,509,Renewable Energy and Sustainable Living,1,15.5
15,509,Scavenging and Resource Management,2,14
15,509,Scavenging and Resource Management,2,10.5
15,509,Scavenging and Resource Management,2,17
15,509,Survival Skills and Wilderness Medicine,1,8
15,509,Survival Skills and Wilderness Medicine,1,12
15,509,Survival Skills and Wilderness Medicine,1,8
15,509,Survival Skills and Wilderness Medicine,1,9
15,520,Art and Expression in a Post-Apocalyptic World,1,9.5
15,520,Art and Expression in a Post-Apocalyptic World,1,12
15,520,Art and Expression in a Post-Apocalyptic World,1,8.5
15,520,Combat Tactics and Self-Defense,2,13.9
15,520,Combat Tactics and Self-Defense,2,17.3
15,520,Combat Tactics and Self-Defense,2,11.7
15,520,Combat Tactics and Self-Defense,2,10.1
15,520,Combat Tactics and Self-Defense,2,14.7
15,520,Combat Tactics and Self-Defense,2,12.9
15,520,Combat Tactics and Self-Defense,2,9.6
15,520,Combat Tactics and Self-Defense,2,14.7
15,520,Combat Tactics and Self-Defense,2,11
15,520,Combat Tactics and Self-Defense,2,10.2
15,520,Community Building and Social Organization,2,8
15,520,Community Building and Social Organization,2,8.75
15,520,Community Building and Social Organization,2,7.75
15,520,Community Building and Social Organization,2,8
15,520,Community Building and Social Organization,2,11.5
15,520,Community Building and Social Organization,2,11
15,520,Community Building and Social Organization,2,11
15,520,Mechanical Engineering and Vehicle Repair,1,11
15,520,Mechanical Engineering and Vehicle Repair,1,12
15,520,Mechanical Engineering and Vehicle Repair,1,14
15,520,Mechanical Engineering and Vehicle Repair,1,14
15,520,Mechanical Engineering and Vehicle Repair,1,10
15,520,Mechanical Engineering and Vehicle Repair,1,16
15,520,Mechanical Engineering and Vehicle Repair,1,10
15,520,Mechanical Engineering and Vehicle Repair,1,12
15,520,Moral Philosophy and Ethical Decision-Making,2,10.5
15,520,Moral Philosophy and Ethical Decision-Making,2,9
15,520,Moral Philosophy and Ethical Decision-Making,2,10.5
15,520,Moral Philosophy and Ethical Decision-Making,2,11.5
15,520,Post-Apocalyptic History and Archaeology,2,11.5
15,520,Post-Apocalyptic History and Archaeology,2,4.25
15,520,Post-Apocalyptic History and Archaeology,2,11.75
15,520,Post-Apocalyptic History and Archaeology,2,6.5
15,520,Radiation Ecology and Environmental Science,1,9
15,520,Radiation Ecology and Environmental Science,1,11
15,520,Radiation Ecology and Environmental Science,1,11
15,520,Radiation Ecology and Environmental Science,1,11
15,520,Radiation Ecology and Environmental Science,1,10
15,520,Radiation Ecology and Environmental Science,1,11
15,520,Radiation Ecology and Environmental Science,1,10
15,520,Radiation Ecology and Environmental Science,1,11
15,520,Radiation Ecology and Environmental Science,1,11
15,520,Renewable Energy and Sustainable Living,1,13.5
15,520,Renewable Energy and Sustainable Living,1,17.75
15,520,Renewable Energy and Sustainable Living,1,11
15,520,Renewable Energy and Sustainable Living,1,12.75
15,520,Renewable Energy and Sustainable Living,1,20
15,520,Renewable Energy and Sustainable Living,1,13.5
15,520,Renewable Energy and Sustainable Living,1,12
15,520,Scavenging and Resource Management,2,12
15,520,Scavenging and Resource Management,2,12.5
15,520,Scavenging and Resource Management,2,9.5
15,520,Survival Skills and Wilderness Medicine,1,7
15,520,Survival Skills and Wilderness Medicine,1,12
15,520,Survival Skills and Wilderness Medicine,1,13
15,520,Survival Skills and Wilderness Medicine,1,12
15,520,Survival Skills and Wilderness Medicine,1,10
15,529,Art and Expression in a Post-Apocalyptic World,1,9.5
15,529,Art and Expression in a Post-Apocalyptic World,1,14
15,529,Art and Expression in a Post-Apocalyptic World,1,11
15,529,Combat Tactics and Self-Defense,2,11.2
15,529,Combat Tactics and Self-Defense,2,12
15,529,Combat Tactics and Self-Defense,2,14.9
15,529,Combat Tactics and Self-Defense,2,13
15,529,Combat Tactics and Self-Defense,2,13.1
15,529,Combat Tactics and Self-Defense,2,7.6
15,529,Combat Tactics and Self-Defense,2,11.4
15,529,Combat Tactics and Self-Defense,2,17.3
15,529,Combat Tactics and Self-Defense,2,3.8
15,529,Combat Tactics and Self-Defense,2,10.3
15,529,Community Building and Social Organization,2,10.75
15,529,Community Building and Social Organization,2,9.5
15,529,Community Building and Social Organization,2,5.75
15,529,Community Building and Social Organization,2,6
15,529,Community Building and Social Organization,2,11.5
15,529,Community Building and Social Organization,2,7
15,529,Community Building and Social Organization,2,10.75
15,529,Mechanical Engineering and Vehicle Repair,1,11
15,529,Mechanical Engineering and Vehicle Repair,1,12
15,529,Mechanical Engineering and Vehicle Repair,1,12
15,529,Mechanical Engineering and Vehicle Repair,1,9
15,529,Mechanical Engineering and Vehicle Repair,1,12
15,529,Mechanical Engineering and Vehicle Repair,1,14
15,529,Mechanical Engineering and Vehicle Repair,1,14
15,529,Mechanical Engineering and Vehicle Repair,1,14
15,529,Moral Philosophy and Ethical Decision-Making,2,10.5
15,529,Moral Philosophy and Ethical Decision-Making,2,10
15,529,Moral Philosophy and Ethical Decision-Making,2,11.5
15,529,Moral Philosophy and Ethical Decision-Making,2,10.5
15,529,Post-Apocalyptic History and Archaeology,2,11
15,529,Post-Apocalyptic History and Archaeology,2,3
15,529,Post-Apocalyptic History and Archaeology,2,9
15,529,Post-Apocalyptic History and Archaeology,2,10.5
15,529,Radiation Ecology and Environmental Science,1,12
15,529,Radiation Ecology and Environmental Science,1,11
15,529,Radiation Ecology and Environmental Science,1,13
15,529,Radiation Ecology and Environmental Science,1,14
15,529,Radiation Ecology and Environmental Science,1,12
15,529,Radiation Ecology and Environmental Science,1,12
15,529,Radiation Ecology and Environmental Science,1,9
15,529,Radiation Ecology and Environmental Science,1,13
15,529,Renewable Energy and Sustainable Living,1,14.25
15,529,Renewable Energy and Sustainable Living,1,12.25
15,529,Renewable Energy and Sustainable Living,1,17
15,529,Renewable Energy and Sustainable Living,1,9.25
15,529,Renewable Energy and Sustainable Living,1,18
15,529,Renewable Energy and Sustainable Living,1,9.25
15,529,Renewable Energy and Sustainable Living,1,17.25
15,529,Scavenging and Resource Management,2,14
15,529,Scavenging and Resource Management,2,5
15,529,Scavenging and Resource Management,2,14
15,529,Survival Skills and Wilderness Medicine,1,7
15,529,Survival Skills and Wilderness Medicine,1,9
15,529,Survival Skills and Wilderness Medicine,1,7
15,529,Survival Skills and Wilderness Medicine,1,11
15,529,Survival Skills and Wilderness Medicine,1,10
15,530,Art and Expression in a Post-Apocalyptic World,1,14
15,530,Art and Expression in a Post-Apocalyptic World,1,14
15,530,Art and Expression in a Post-Apocalyptic World,1,6.5
15,530,Combat Tactics and Self-Defense,2,3
15,530,Combat Tactics and Self-Defense,2,13.4
15,530,Combat Tactics and Self-Defense,2,13.8
15,530,Combat Tactics and Self-Defense,2,9.5
15,530,Combat Tactics and Self-Defense,2,11.2
15,530,Combat Tactics and Self-Defense,2,10.6
15,530,Combat Tactics and Self-Defense,2,10.3
